product_name,price,price_value,sku,stock_status,stock_quantity,categories,tags,tags_and_categories,tag_count,short_description,product_url,listing_page
Golett,£89.00,89.0,8500,274 in stock,274,Automaton | Pokemon,Automaton | golett | Iron Fist,Automaton | Pokemon | golett | Iron Fist,4,Ancient science fashioned this Pokémon from clay. It’s been active for thousands of years.,https://scrapeme.live/shop/Golett/,38
Golurk,£74.00,74.0,5196,133 in stock,133,Automaton | Pokemon,Automaton | golurk | Iron Fist,Automaton | Pokemon | golurk | Iron Fist,4,It flies across the sky at Mach speeds. Removing the seal on its chest makes its internal energy go out of control.,https://scrapeme.live/shop/Golurk/,38
Heatmor,£81.00,81.0,5965,299 in stock,299,Anteater | Pokemon,Anteater | Flash Fire | heatmor,Anteater | Pokemon | Flash Fire | heatmor,4,"It draws in air through its tail, transforms it into fire, and uses it like a tongue. It melts Durant and eats them.",https://scrapeme.live/shop/Heatmor/,38
Mandibuzz,£89.00,89.0,7635,296 in stock,296,Bone Vulture | Pokemon,Big Pecks | Bone Vulture | mandibuzz,Bone Vulture | Pokemon | Big Pecks | mandibuzz,4,"Watching from the sky, they swoop to strike weakened Pokémon on the ground. They decorate themselves with bones.",https://scrapeme.live/shop/Mandibuzz/,38
Mienfoo,£197.00,197.0,2424,82 in stock,82,Martial Arts | Pokemon,Inner Focus | Martial Arts | mienfoo,Martial Arts | Pokemon | Inner Focus | mienfoo,4,"In fights, they dominate with onslaughts of flowing, continuous attacks. With their sharp claws, they cut enemies.",https://scrapeme.live/shop/Mienfoo/,38
Mienshao,£50.00,50.0,8121,253 in stock,253,Martial Arts | Pokemon,Inner Focus | Martial Arts | mienshao,Martial Arts | Pokemon | Inner Focus | mienshao,4,"Using the long fur on its arms like whips, it launches into combo attacks that, once started, no one can stop.",https://scrapeme.live/shop/Mienshao/,38
Pawniard,£37.00,37.0,3172,58 in stock,58,Pokemon | Sharp Blade,Inner Focus | pawniard | Sharp Blade,Pokemon | Sharp Blade | Inner Focus | pawniard,4,"Ignoring their injuries, groups attack by sinking the blades that cover their bodies into their prey.",https://scrapeme.live/shop/Pawniard/,38
Rufflet,£60.00,60.0,8587,194 in stock,194,Eaglet | Pokemon,Eaglet | Keen Eye | rufflet,Eaglet | Pokemon | Keen Eye | rufflet,4,"They will challenge anything, even strong opponents, without fear. Their frequent fights help them become stronger.",https://scrapeme.live/shop/Rufflet/,38
Stunfisk,£67.00,67.0,2448,288 in stock,288,Pokemon | Trap,Static | stunfisk | Trap,Pokemon | Trap | Static | stunfisk,4,"It conceals itself in the mud of the seashore. Then it waits. When prey touch it, it delivers a jolt of electricity.",https://scrapeme.live/shop/Stunfisk/,38
Vullaby,£61.00,61.0,8446,16 in stock,16,Diapered | Pokemon,Big Pecks | Diapered | vullaby,Diapered | Pokemon | Big Pecks | vullaby,4,Their wings are too tiny to allow them to fly. They guard their posteriors with bones that were gathered by Mandibuzz.,https://scrapeme.live/shop/Vullaby/,38
Braixen,£59.00,59.0,6617,71 in stock,71,Fox | Pokemon,Blaze | braixen | Fox,Fox | Pokemon | Blaze | braixen,4,"When the twig is plucked from its tail, friction sets the twig alight. The flame is used to send signals to its allies.",https://scrapeme.live/shop/Braixen/,39
Chesnaught,£96.00,96.0,5360,145 in stock,145,Pokemon | Spiny Armor,chesnaught | Overgrow | Spiny Armor,Pokemon | Spiny Armor | chesnaught | Overgrow,4,"When it takes a defensive posture with its fists guarding its face, it could withstand a bomb blast.",https://scrapeme.live/shop/Chesnaught/,39
Chespin,£185.00,185.0,2048,267 in stock,267,Pokemon | Spiny Nut,chespin | Overgrow | Spiny Nut,Pokemon | Spiny Nut | chespin | Overgrow,4,Such a thick shell of wood covers its head and back that even a direct hit from a truck wouldn’t faze it.,https://scrapeme.live/shop/Chespin/,39
Cobalion,£111.00,111.0,5798,94 in stock,94,Iron Will | Pokemon,cobalion | Iron Will | Justified,Iron Will | Pokemon | cobalion | Justified,4,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokémon.,https://scrapeme.live/shop/Cobalion/,39
Delphox,£170.00,170.0,3188,146 in stock,146,Fox | Pokemon,Blaze | delphox | Fox,Fox | Pokemon | Blaze | delphox,4,"Using psychic power, it generates a fiery vortex of 5,400 degrees Fahrenheit, incinerating foes swept into this whirl of flame.",https://scrapeme.live/shop/Delphox/,39
Fennekin,£123.00,123.0,1069,183 in stock,183,Fox | Pokemon,Blaze | fennekin | Fox,Fox | Pokemon | Blaze | fennekin,4,"As it walks, it munches on a twig in place of a snack. It intimidates opponents by puffing hot air out of its ears.",https://scrapeme.live/shop/Fennekin/,39
Froakie,£38.00,38.0,8475,143 in stock,143,Bubble Frog | Pokemon,Bubble Frog | froakie | Torrent,Bubble Frog | Pokemon | froakie | Torrent,4,"It protects its skin by covering its body in delicate bubbles. Beneath its happy-go-lucky air, it keeps a watchful eye on its surroundings.",https://scrapeme.live/shop/Froakie/,39
Genesect,£173.00,173.0,4041,30 in stock,30,Paleozoic | Pokemon,Download | genesect | Paleozoic,Paleozoic | Pokemon | Download | genesect,4,This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.,https://scrapeme.live/shop/Genesect/,39
Hydreigon,£86.00,86.0,9310,299 in stock,299,Brutal | Pokemon,Brutal | hydreigon | Levitate,Brutal | Pokemon | hydreigon | Levitate,4,"It responds to movement by attacking. This scary, three-headed Pokémon devours everything in its path!",https://scrapeme.live/shop/Hydreigon/,39
Quilladin,£161.00,161.0,7500,61 in stock,61,Pokemon | Spiny Armor,Overgrow | quilladin | Spiny Armor,Pokemon | Spiny Armor | Overgrow | quilladin,4,They strengthen their lower bodies by running into one another. They are very kind and won’t start fights.,https://scrapeme.live/shop/Quilladin/,39
Reshiram,£147.00,147.0,6531,235 in stock,235,Pokemon | Vast White,reshiram | Turboblaze | Vast White,Pokemon | Vast White | reshiram | Turboblaze,4,"When Reshiram’s tail flares, the heat energy moves the atmosphere and changes the world’s weather.",https://scrapeme.live/shop/Reshiram/,39
Terrakion,£87.00,87.0,1701,136 in stock,136,Cavern | Pokemon,Cavern | Justified | terrakion,Cavern | Pokemon | Justified | terrakion,4,"Spoken of in legend, this Pokémon used its phenomenal power to destroy a castle in its effort to protect Pokémon.",https://scrapeme.live/shop/Terrakion/,39
Virizion,£156.00,156.0,7907,161 in stock,161,Grassland | Pokemon,Grassland | Justified | virizion,Grassland | Pokemon | Justified | virizion,4,Legends say this Pokémon confounded opponents with its swift movements.,https://scrapeme.live/shop/Virizion/,39
Volcarona,£94.00,94.0,6817,57 in stock,57,Pokemon | Sun,Flame Body | sun | volcarona,Pokemon | Sun | Flame Body | sun | volcarona,5,"When volcanic ash darkened the atmosphere, it is said that Volcarona’s fire provided a replacement for the sun.",https://scrapeme.live/shop/Volcarona/,39
Zekrom,£135.00,135.0,8154,253 in stock,253,Deep Black | Pokemon,Deep Black | Teravolt | zekrom,Deep Black | Pokemon | Teravolt | zekrom,4,"Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail.",https://scrapeme.live/shop/Zekrom/,39
Zweilous,£199.00,199.0,6661,69 in stock,69,Hostile | Pokemon,Hostile | Hustle | zweilous,Hostile | Pokemon | Hustle | zweilous,4,"After it has eaten up all the food in its territory, it moves to another area. Its two heads do not get along.",https://scrapeme.live/shop/Zweilous/,39
Bunnelby,£66.00,66.0,1862,194 in stock,194,Digging | Pokemon,bunnelby | Digging | Pickup,Digging | Pokemon | bunnelby | Pickup,4,It has ears like shovels. Digging holes strengthens its ears so much that they can sever thick roots effortlessly.,https://scrapeme.live/shop/Bunnelby/,40
Flabebe,£79.00,79.0,1253,24 in stock,24,Pokemon | Single Bloom,flabebe | Flower Veil | Single Bloom,Pokemon | Single Bloom | flabebe | Flower Veil,4,"When it finds a flower it likes, it dwells on that flower its whole life long. It floats in the wind’s embrace with an untroubled heart.",https://scrapeme.live/shop/Flabebe/,40
Fletchinder,£147.00,147.0,9413,36 in stock,36,Ember | Pokemon,Ember | Flame Body | fletchinder,Ember | Pokemon | Flame Body | fletchinder,4,"The hotter the flame sac on its belly, the faster it can fly, but it takes some time to get the fire going.",https://scrapeme.live/shop/Fletchinder/,40
Fletchling,£43.00,43.0,6897,127 in stock,127,Pokemon | Tiny Robin,Big Pecks | fletchling | Tiny Robin,Pokemon | Tiny Robin | Big Pecks | fletchling,4,"Despite the beauty of its lilting voice, it’s merciless to intruders that enter its territory.",https://scrapeme.live/shop/Fletchling/,40
Floette,£149.00,149.0,4585,270 in stock,270,Pokemon | Single Bloom,floette | Flower Veil | Single Bloom,Pokemon | Single Bloom | floette | Flower Veil,4,"When the flowers of a well-tended flower bed bloom, it appears and celebrates with an elegant dance.",https://scrapeme.live/shop/Floette/,40
Florges,£93.00,93.0,9793,25 in stock,25,Garden | Pokemon,florges | Flower Veil | Garden,Garden | Pokemon | florges | Flower Veil,4,"In times long past, governors of castles would invite Florges to create flower gardens to embellish the castle domains.",https://scrapeme.live/shop/Florges/,40
Frogadier,£125.00,125.0,4488,58 in stock,58,Bubble Frog | Pokemon,Bubble Frog | frogadier | Torrent,Bubble Frog | Pokemon | frogadier | Torrent,4,"Its swiftness is unparalleled. It can scale a tower of more than 2,000 feet in a minute’s time.",https://scrapeme.live/shop/Frogadier/,40
Gogoat,£97.00,97.0,6039,104 in stock,104,Mount | Pokemon,gogoat | Mount | Sap Sipper,Mount | Pokemon | gogoat | Sap Sipper,4,They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns.,https://scrapeme.live/shop/Gogoat/,40
Greninja,£42.00,42.0,1004,213 in stock,213,Ninja | Pokemon,greninja | Ninja | Torrent,Ninja | Pokemon | greninja | Torrent,4,"It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water.",https://scrapeme.live/shop/Greninja/,40
Litleo,£34.00,34.0,5074,288 in stock,288,Lion Cub | Pokemon,Lion Cub | litleo | Rivalry,Lion Cub | Pokemon | litleo | Rivalry,4,They set off on their own from their pride and live by themselves to become stronger. These hot-blooded Pokémon are quick to fight.,https://scrapeme.live/shop/Litleo/,40
Pyroar,£127.00,127.0,5896,38 in stock,38,Pokemon | Royal,pyroar | Rivalry | Royal,Pokemon | Royal | pyroar | Rivalry,4,"With fiery breath of more than 10,000 degrees Fahrenheit, they viciously threaten any challenger. The females protect the pride’s cubs.",https://scrapeme.live/shop/Pyroar/,40
Scatterbug,£40.00,40.0,5928,50 in stock,50,Pokemon | Scatterdust,scatterbug | Scatterdust | Shield Dust,Pokemon | Scatterdust | scatterbug | Shield Dust,4,"The powder that covers its body regulates its temperature, so it can live in any region or climate.",https://scrapeme.live/shop/Scatterbug/,40
Skiddo,£129.00,129.0,5049,271 in stock,271,Mount | Pokemon,Mount | Sap Sipper | skiddo,Mount | Pokemon | Sap Sipper | skiddo,4,"If it has sunshine and water, it doesn’t need to eat, because it can generate energy from the leaves on its back.",https://scrapeme.live/shop/Skiddo/,40
Spewpa,£155.00,155.0,2784,168 in stock,168,Pokemon | Scatterdust,Scatterdust | Shed Skin | spewpa,Pokemon | Scatterdust | Shed Skin | spewpa,4,"The beaks of bird Pokémon can’t begin to scratch its stalwart body. To defend itself, it spews powder.",https://scrapeme.live/shop/Spewpa/,40
Talonflame,£84.00,84.0,6530,205 in stock,205,Pokemon | Scorching,Flame Body | Scorching | talonflame,Pokemon | Scorching | Flame Body | talonflame,4,"When attacking prey, it can reach speeds of up to 310 mph. It finishes its prey off with a colossal kick.",https://scrapeme.live/shop/Talonflame/,40
Vivillon,£177.00,177.0,9125,208 in stock,208,Pokemon | Scale,Scale | Shield Dust | vivillon,Pokemon | Scale | Shield Dust | vivillon,4,The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.,https://scrapeme.live/shop/Vivillon/,40
Aromatisse,£194.00,194.0,7781,198 in stock,198,Fragrance | Pokemon,aromatisse | Fragrance | Healer,Fragrance | Pokemon | aromatisse | Healer,4,"Its scent is so overpowering that, unless a Trainer happens to really enjoy the smell, he or she will have a hard time walking alongside it.",https://scrapeme.live/shop/Aromatisse/,41
Barbaracle,£165.00,165.0,2186,123 in stock,123,Collective | Pokemon,barbaracle | Collective | Sniper,Collective | Pokemon | barbaracle | Sniper,4,"Barbaracle’s legs and hands have minds of their own, and they will move independently. But they usually follow the head’s orders.",https://scrapeme.live/shop/Barbaracle/,41
Binacle,£102.00,102.0,2430,143 in stock,143,Pokemon | Two-Handed,binacle | Sniper | Two-Handed,Pokemon | Two-Handed | binacle | Sniper,4,"They stretch and then contract, yanking their rocks along with them in bold hops. They eat seaweed that washes up on the shoreline.",https://scrapeme.live/shop/Binacle/,41
Clauncher,£29.00,29.0,3133,152 in stock,152,Pokemon | Water Gun,clauncher | Mega Launcher | Water Gun,Pokemon | Water Gun | clauncher | Mega Launcher,4,"Through controlled explosions of internal gas, it can expel water like a pistol shot. At close distances, it can shatter rock.",https://scrapeme.live/shop/Clauncher/,41
Doublade,£164.00,164.0,3642,144 in stock,144,Pokemon | Sword,doublade | No Guard | Sword,Pokemon | Sword | doublade | No Guard,4,"The complex attack patterns of its two swords are unstoppable, even for an opponent greatly accomplished at swordplay.",https://scrapeme.live/shop/Doublade/,41
Dragalge,£151.00,151.0,8707,254 in stock,254,Mock Kelp | Pokemon,dragalge | Mock Kelp | Poison Point,Mock Kelp | Pokemon | dragalge | Poison Point,4,"Tales are told of ships that wander into seas where Dragalge live, never to return.",https://scrapeme.live/shop/Dragalge/,41
Espurr,£149.00,149.0,6882,169 in stock,169,Pokemon | Restraint,espurr | Keen Eye | Restraint,Pokemon | Restraint | espurr | Keen Eye,4,"It has enough psychic energy to blast everything within 300 feet of itself, but it has no control over its power.",https://scrapeme.live/shop/Espurr/,41
Furfrou,£165.00,165.0,6858,180 in stock,180,Pokemon | Poodle,Fur Coat | furfrou | Poodle,Pokemon | Poodle | Fur Coat | furfrou,4,"Historically, in the Kalos region, these Pokémon were the designated guardians of the king.",https://scrapeme.live/shop/Furfrou/,41
Honedge,£101.00,101.0,2418,101 in stock,101,Pokemon | Sword,honedge | No Guard | Sword,Pokemon | Sword | honedge | No Guard,4,"If anyone dares to grab its hilt, it wraps a blue cloth around that person’s arm and drains that person’s life energy completely.",https://scrapeme.live/shop/Honedge/,41
Inkay,£38.00,38.0,5522,167 in stock,167,Pokemon | Revolving,inkay | Revolving | Suction Cups,Pokemon | Revolving | inkay | Suction Cups,4,"It flashes the light-emitting spots on its body, which drains its opponent’s will to fight. It takes the opportunity to scuttle away and hide.",https://scrapeme.live/shop/Inkay/,41
Malamar,£58.00,58.0,8034,294 in stock,294,Overturning | Pokemon,malamar | Overturning | Suction Cups,Overturning | Pokemon | malamar | Suction Cups,4,"It lures its prey close with hypnotic motions, then wraps its tentacles around it before finishing it off with digestive fluids.",https://scrapeme.live/shop/Malamar/,41
Pangoro,£76.00,76.0,3178,271 in stock,271,Daunting | Pokemon,Daunting | Iron Fist | pangoro,Daunting | Pokemon | Iron Fist | pangoro,4,"It charges ahead and bashes its opponents like a berserker, uncaring about any hits it might take. Its arms are mighty enough to snap a telephone pole.",https://scrapeme.live/shop/Pangoro/,41
Skrelp,£63.00,63.0,4439,184 in stock,184,Mock Kelp | Pokemon,Mock Kelp | Poison Point | skrelp,Mock Kelp | Pokemon | Poison Point | skrelp,4,It looks just like rotten kelp. It hides from foes while storing up power for its evolution.,https://scrapeme.live/shop/Skrelp/,41
Slurpuff,£66.00,66.0,1013,262 in stock,262,Meringue | Pokemon,Meringue | slurpuff | Sweet Veil,Meringue | Pokemon | slurpuff | Sweet Veil,4,"Its sense of smell is 100 million times better than a human’s, so even the faintest scent tells it about everything in the area. It’s like it can see with its nose!",https://scrapeme.live/shop/Slurpuff/,41
Spritzee,£58.00,58.0,7207,241 in stock,241,Perfume | Pokemon,Healer | Perfume | spritzee,Perfume | Pokemon | Healer | spritzee,4,"In the past, rather than using perfume, royal ladies carried a Spritzee that would waft a fragrance they liked.",https://scrapeme.live/shop/Spritzee/,41
Swirlix,£90.00,90.0,1694,129 in stock,129,Cotton Candy | Pokemon,Cotton Candy | Sweet Veil | swirlix,Cotton Candy | Pokemon | Sweet Veil | swirlix,4,"Because it eats nothing but sweets, its fur is as sticky sweet as cotton candy.",https://scrapeme.live/shop/Swirlix/,41
Amaura,£155.00,155.0,3786,187 in stock,187,Pokemon | Tundra,amaura | Refrigerate | Tundra,Pokemon | Tundra | amaura | Refrigerate,4,This calm Pokémon lived in a cold land where there were no violent predators like Tyrantrum.,https://scrapeme.live/shop/Amaura/,42
Aurorus,£189.00,189.0,3008,243 in stock,243,Pokemon | Tundra,aurorus | Refrigerate | Tundra,Pokemon | Tundra | aurorus | Refrigerate,4,"Using its diamond-shaped crystals, it can instantly create a wall of ice to block an opponent’s attack.",https://scrapeme.live/shop/Aurorus/,42
Carbink,£171.00,171.0,1834,290 in stock,290,Jewel | Pokemon,carbink | Clear Body | Jewel,Jewel | Pokemon | carbink | Clear Body,4,It has slept underground for hundreds of millions of years since its birth. It’s occasionally found during the excavation of caves.,https://scrapeme.live/shop/Carbink/,42
Clawitzer,£69.00,69.0,1535,65 in stock,65,Howitzer | Pokemon,clawitzer | Howitzer | Mega Launcher,Howitzer | Pokemon | clawitzer | Mega Launcher,4,"By expelling water from the nozzle in the back of its claw, it can move at a speed of 60 knots.",https://scrapeme.live/shop/Clawitzer/,42
Dedenne,£118.00,118.0,3410,71 in stock,71,Antenna | Pokemon,Antenna | dedenne | Pickup,Antenna | Pokemon | dedenne | Pickup,4,"It uses its tail to absorb electricity from power plants or from outlets in houses, and then it fires the electricity from its whiskers.",https://scrapeme.live/shop/Dedenne/,42
Goodra,£192.00,192.0,1614,185 in stock,185,Dragon | Pokemon,Dragon | goodra | Hydration,Dragon | Pokemon | goodra | Hydration,4,It attacks with retractable horns. It throws a punch that’s the equivalent of the force of a hundred pro boxers.,https://scrapeme.live/shop/Goodra/,42
Goomy,£110.00,110.0,3506,122 in stock,122,Pokemon | Soft Tissue,goomy | Hydration | Soft Tissue,Pokemon | Soft Tissue | goomy | Hydration,4,It’s covered in a slimy membrane that makes any punches or kicks slide off it harmlessly.,https://scrapeme.live/shop/Goomy/,42
Hawlucha,£44.00,44.0,2009,30 in stock,30,Pokemon | Wrestling,hawlucha | Limber | Wrestling,Pokemon | Wrestling | hawlucha | Limber,4,"With its wings, it controls its position in the air. It likes to attack from above, a maneuver that is difficult to defend against.",https://scrapeme.live/shop/Hawlucha/,42
Heliolisk,£83.00,83.0,3157,43 in stock,43,Generator | Pokemon,Generator | heliolisk | Sand Veil,Generator | Pokemon | heliolisk | Sand Veil,4,"It stimulates its muscles with electricity, boosting the strength in its legs and enabling it to run 100 yards in five seconds.",https://scrapeme.live/shop/Heliolisk/,42
Helioptile,£62.00,62.0,3461,126 in stock,126,Generator | Pokemon,Generator | helioptile | Sand Veil,Generator | Pokemon | helioptile | Sand Veil,4,The frills on either side of its head have cells that generate electricity when exposed to sunlight.,https://scrapeme.live/shop/Helioptile/,42
Klefki,£179.00,179.0,2856,30 in stock,30,Key Ring | Pokemon,Key Ring | klefki | Prankster,Key Ring | Pokemon | klefki | Prankster,4,"It never lets go of a key that it likes, so people give it the keys to vaults and safes as a way to prevent crime.",https://scrapeme.live/shop/Klefki/,42
Sliggoo,£109.00,109.0,8675,232 in stock,232,Pokemon | Soft Tissue,Hydration | sliggoo | Soft Tissue,Pokemon | Soft Tissue | Hydration | sliggoo,4,"Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose.",https://scrapeme.live/shop/Sliggoo/,42
Sylveon,£48.00,48.0,8161,20 in stock,20,Intertwining | Pokemon,Cute Charm | Intertwining | sylveon,Intertwining | Pokemon | Cute Charm | sylveon,4,It wraps its ribbonlike feelers around the arm of its beloved Trainer and walks with him or her.,https://scrapeme.live/shop/Sylveon/,42
Trevenant,£53.00,53.0,3436,167 in stock,167,Elder Tree | Pokemon,Elder Tree | Natural Cure | trevenant,Elder Tree | Pokemon | Natural Cure | trevenant,4,"Using its roots as a nervous system, it controls the trees in the forest. It’s kind to the Pokémon that reside in its body.",https://scrapeme.live/shop/Trevenant/,42
Tyrantrum,£26.00,26.0,2750,58 in stock,58,Despot | Pokemon,Despot | Strong Jaw | tyrantrum,Despot | Pokemon | Strong Jaw | tyrantrum,4,"Nothing could stop this Pokémon 100 million years ago, so it behaved like a king.",https://scrapeme.live/shop/Tyrantrum/,42
Tyrunt,£62.00,62.0,6058,148 in stock,148,Pokemon | Royal Heir,Royal Heir | Strong Jaw | tyrunt,Pokemon | Royal Heir | Strong Jaw | tyrunt,4,Its immense jaws have enough destructive force that it can chew up an automobile. It lived 100 million years ago.,https://scrapeme.live/shop/Tyrunt/,42
Avalugg,£71.00,71.0,5514,156 in stock,156,Iceberg | Pokemon,avalugg | Iceberg | Own Tempo,Iceberg | Pokemon | avalugg | Own Tempo,4,The way several Bergmite huddle on its back makes it look like an aircraft carrier made of ice.,https://scrapeme.live/shop/Avalugg/,43
Bergmite,£119.00,119.0,7042,248 in stock,248,Ice Chunk | Pokemon,bergmite | Ice Chunk | Own Tempo,Ice Chunk | Pokemon | bergmite | Own Tempo,4,"Using air of -150 degrees Fahrenheit, they freeze opponents solid. They live in herds above the snow line on mountains.",https://scrapeme.live/shop/Bergmite/,43
Dartrix,£169.00,169.0,4851,169 in stock,169,Blade Quill | Pokemon,Blade Quill | dartrix | Overgrow,Blade Quill | Pokemon | dartrix | Overgrow,4,It throws sharp feathers called blade quills at enemies or prey. It seldom misses.,https://scrapeme.live/shop/Dartrix/,43
Decidueye,£106.00,106.0,7059,268 in stock,268,Arrow Quill | Pokemon,Arrow Quill | decidueye | Overgrow,Arrow Quill | Pokemon | decidueye | Overgrow,4,"Although basically cool and cautious, when it’s caught by surprise, it’s seized by panic.",https://scrapeme.live/shop/Decidueye/,43
Diancie,£27.00,27.0,1266,231 in stock,231,Jewel | Pokemon,Clear Body | diancie | Jewel,Jewel | Pokemon | Clear Body | diancie,4,It can instantly create many diamonds by compressing the carbon in the air between its hands.,https://scrapeme.live/shop/Diancie/,43
Hoopa,£189.00,189.0,3194,45 in stock,45,Mischief | Pokemon,hoopa | Magician | Mischief,Mischief | Pokemon | hoopa | Magician,4,"It is said to be able to seize anything it desires with its six rings and six huge arms. With its power sealed, it is transformed into a much smaller form.",https://scrapeme.live/shop/Hoopa/,43
Incineroar,£36.00,36.0,5027,201 in stock,201,Heel | Pokemon,Blaze | Heel | incineroar,Heel | Pokemon | Blaze | incineroar,4,"After hurling ferocious punches and flinging furious kicks, it finishes opponents off by spewing fire from around its navel.",https://scrapeme.live/shop/Incineroar/,43
Litten,£132.00,132.0,6456,150 in stock,150,Fire Cat | Pokemon,Blaze | Fire Cat | litten,Fire Cat | Pokemon | Blaze | litten,4,It doesn’t allow its emotions to be easily seen. Earning its trust takes time. It prefers solitude.,https://scrapeme.live/shop/Litten/,43
Noibat,£126.00,126.0,6099,136 in stock,136,Pokemon | Sound Wave,Frisk | noibat | Sound Wave,Pokemon | Sound Wave | Frisk | noibat,4,"Even a robust wrestler will become dizzy and unable to stand when exposed to its 200,000-hertz ultrasonic waves.",https://scrapeme.live/shop/Noibat/,43
Noivern,£75.00,75.0,1413,159 in stock,159,Pokemon | Sound Wave,Frisk | noivern | Sound Wave,Pokemon | Sound Wave | Frisk | noivern,4,The ultrasonic waves it emits from its ears can reduce a large boulder to pebbles. It swoops out of the dark to attack.,https://scrapeme.live/shop/Noivern/,43
Popplio,£158.00,158.0,7912,83 in stock,83,Pokemon | Sea Lion,popplio | Sea Lion | Torrent,Pokemon | Sea Lion | popplio | Torrent,4,This Pokémon can control water bubbles. It practices diligently so it can learn to make big bubbles.,https://scrapeme.live/shop/Popplio/,43
Torracat,£184.00,184.0,9406,186 in stock,186,Fire Cat | Pokemon,Blaze | Fire Cat | torracat,Fire Cat | Pokemon | Blaze | torracat,4,"It boasts powerful front legs. With a single punch, it can bend an iron bar right over.",https://scrapeme.live/shop/Torracat/,43
Volcanion,£45.00,45.0,4693,238 in stock,238,Pokemon | Steam,Steam | volcanion | Water Absorb,Pokemon | Steam | volcanion | Water Absorb,4,It expels its internal steam from the arms on its back. It has enough power to blow away a mountain.,https://scrapeme.live/shop/Volcanion/,43
Xerneas,£30.00,30.0,6107,171 in stock,171,Life | Pokemon,Fairy Aura | Life | xerneas,Life | Pokemon | Fairy Aura | xerneas,4,"When the horns on its head shine in seven colors, it is said to be sharing everlasting life.",https://scrapeme.live/shop/Xerneas/,43
Yveltal,£59.00,59.0,4540,215 in stock,215,Destruction | Pokemon,Dark Aura | Destruction | yveltal,Destruction | Pokemon | Dark Aura | yveltal,4,"When its life comes to an end, it absorbs the life energy of every living thing and turns into a cocoon once more.",https://scrapeme.live/shop/Yveltal/,43
Zygarde,£83.00,83.0,5609,80 in stock,80,Order | Pokemon,Aura Break | Order | zygarde,Order | Pokemon | Aura Break | zygarde,4,It’s thought to be monitoring the ecosystem. There are rumors that even greater power lies hidden within it.,https://scrapeme.live/shop/Zygarde/,43
Brionne,£172.00,172.0,9296,174 in stock,174,Pokemon | Pop Star,brionne | Pop Star | Torrent,Pokemon | Pop Star | brionne | Torrent,4,"It cares deeply for its companions. When its Trainer is feeling down, it performs a cheery dance to try and help.",https://scrapeme.live/shop/Brionne/,44
Charjabug,£76.00,76.0,8497,21 in stock,21,Battery | Pokemon,Battery | charjabug,Battery | Pokemon | charjabug,3,"From the food it digests, it generates electricity, and it stores this energy in its electric sac.",https://scrapeme.live/shop/Charjabug/,44
Crabominable,£65.00,65.0,3027,188 in stock,188,Pokemon | Woolly Crab,crabominable | Hyper Cutter | Woolly Crab,Pokemon | Woolly Crab | crabominable | Hyper Cutter,4,"It just throws punches indiscriminately. In times of desperation, it can lop off its own pincers and fire them like rockets.",https://scrapeme.live/shop/Crabominable/,44
Crabrawler,£181.00,181.0,5483,212 in stock,212,Boxing | Pokemon,Boxing | crabrawler | Hyper Cutter,Boxing | Pokemon | crabrawler | Hyper Cutter,4,"It punches so much, its pincers often come off from overuse, but they grow back quickly. What little meat they contain is rich and delicious.",https://scrapeme.live/shop/Crabrawler/,44
Cutiefly,£118.00,118.0,3090,23 in stock,23,Bee Fly | Pokemon,Bee Fly | cutiefly | Shield Dust,Bee Fly | Pokemon | cutiefly | Shield Dust,4,Myriads of Cutiefly flutter above the heads of people who have auras resembling those of flowers.,https://scrapeme.live/shop/Cutiefly/,44
Grubbin,£77.00,77.0,3728,47 in stock,47,Larva | Pokemon,grubbin | Larva | Swarm,Larva | Pokemon | grubbin | Swarm,4,They often gather near places frequented by electric Pokémon in order to avoid being attacked by bird Pokémon.,https://scrapeme.live/shop/Grubbin/,44
Gumshoos,£123.00,123.0,3078,125 in stock,125,Pokemon | Stakeout,gumshoos | Stakeout | Strong Jaw,Pokemon | Stakeout | gumshoos | Strong Jaw,4,"It adores having Rattata and Raticate for dinner, but as it’s diurnal, it never encounters them. This Pokémon boasts incredible patience.",https://scrapeme.live/shop/Gumshoos/,44
Mareanie,£47.00,47.0,2097,99 in stock,99,Brutal Star | Pokemon,Brutal Star | Limber | mareanie,Brutal Star | Pokemon | Limber | mareanie,4,It’s found crawling on beaches and seafloors. The coral that grows on Corsola’s head is as good as a five-star banquet to this Pokémon.,https://scrapeme.live/shop/Mareanie/,44
Pikipek,£51.00,51.0,3914,246 in stock,246,Pokemon | Woodpecker,Keen Eye | pikipek | Woodpecker,Pokemon | Woodpecker | Keen Eye | pikipek,4,"This Pokémon feeds on berries, whose leftover seeds become the ammunition for the attacks it fires off from its mouth.",https://scrapeme.live/shop/Pikipek/,44
